,student_id,course_code,course_title,course_year,course_semester,student_grade
7051,1789,SWHCI 451,Software Engineering,2019,Summer,97.0
7052,300,SWHCI 451,Software Engineering,2019,Summer,3.0
7053,1083,SWHCI 451,Software Engineering,2019,Summer,108.5
7054,312,SWHCI 451,Software Engineering,2019,Summer,67.5
7055,1531,SWHCI 451,Software Engineering,2019,Summer,63.25
7056,2590,SWHCI 451,Software Engineering,2019,Summer,83.25
7057,2858,SWHCI 451,Software Engineering,2019,Summer,8.75
7058,1140,SWHCI 451,Software Engineering,2019,Summer,56.25
7059,281,SWHCI 451,Software Engineering,2019,Summer,22.0
7060,2662,SWHCI 451,Software Engineering,2019,Summer,106.0
7061,232,SWHCI 451,Software Engineering,2019,Summer,103.25
7062,2282,SWHCI 451,Software Engineering,2019,Summer,42.25
7063,1170,SWHCI 451,Software Engineering,2019,Summer,28.25
7064,3102,SWHCI 451,Software Engineering,2019,Summer,25.5
7065,2897,SWHCI 451,Software Engineering,2019,Summer,78.5
7066,2,SWHCI 451,Software Engineering,2019,Summer,49.0
7067,1988,SWHCI 451,Software Engineering,2019,Summer,90.0
7068,492,SWHCI 451,Software Engineering,2019,Summer,40.75
7069,1243,SWHCI 451,Software Engineering,2019,Summer,55.25
7070,193,SWHCI 451,Software Engineering,2019,Summer,50.0
7071,1466,SWHCI 451,Software Engineering,2019,Summer,9.0
7072,1346,SWHCI 451,Software Engineering,2019,Summer,105.5
7073,2104,SWHCI 451,Software Engineering,2019,Summer,84.0
7074,2128,SWHCI 451,Software Engineering,2019,Summer,27.5
7075,1918,SWHCI 451,Software Engineering,2019,Summer,22.0
7076,1359,SWHCI 451,Software Engineering,2019,Summer,19.25
7077,2268,SWHCI 451,Software Engineering,2019,Summer,97.5
7078,1418,SWHCI 451,Software Engineering,2019,Summer,34.25
7079,1703,SWHCI 451,Software Engineering,2019,Summer,98.5
7080,1431,SWHCI 451,Software Engineering,2019,Summer,53.0
7081,392,SWHCI 451,Software Engineering,2019,Summer,90.25
7082,880,SWHCI 451,Software Engineering,2019,Summer,12.0
7083,3078,SWHCI 451,Software Engineering,2019,Summer,29.25
7084,433,SWHCI 451,Software Engineering,2019,Summer,52.75
7085,2980,SWHCI 451,Software Engineering,2019,Summer,48.25
7086,1801,SWHCI 451,Software Engineering,2019,Summer,95.75
7087,2367,SWHCI 451,Software Engineering,2019,Summer,84.5
7088,1445,SWHCI 451,Software Engineering,2019,Summer,18.25
7089,1206,SWHCI 451,Software Engineering,2019,Summer,58.0
7090,2524,SWHCI 451,Software Engineering,2019,Summer,22.5
7091,1570,SWHCI 451,Software Engineering,2019,Summer,96.0
7092,73,SWHCI 451,Software Engineering,2019,Summer,21.0
7093,2525,SWHCI 451,Software Engineering,2019,Summer,27.0
7094,407,SWHCI 451,Software Engineering,2019,Summer,80.25
7095,3056,SWHCI 451,Software Engineering,2019,Summer,35.75
7096,869,SWHCI 451,Software Engineering,2019,Summer,8.5
7097,868,SWHCI 451,Software Engineering,2019,Summer,22.999999999999996
7098,1995,SWHCI 451,Software Engineering,2019,Summer,8.25
7099,753,SWHCI 451,Software Engineering,2019,Summer,77.75
7100,1098,SWHCI 452,Software Engineering,2019,Summer,11.75
7101,1988,SWHCI 452,Software Engineering,2019,Summer,97.0
7102,1734,SWHCI 452,Software Engineering,2019,Summer,98.5
7103,1214,SWHCI 452,Software Engineering,2019,Summer,56.0
7104,2773,SWHCI 452,Software Engineering,2019,Summer,20.75
7105,1471,SWHCI 452,Software Engineering,2019,Summer,2.75
7106,214,SWHCI 452,Software Engineering,2019,Summer,23.0
7107,60,SWHCI 452,Software Engineering,2019,Summer,72.75
7108,1149,SWHCI 452,Software Engineering,2019,Summer,64.75
7109,1603,SWHCI 452,Software Engineering,2019,Summer,11.0
7110,883,SWHCI 452,Software Engineering,2019,Summer,65.75
7111,407,SWHCI 452,Software Engineering,2019,Summer,103.25
7112,2764,SWHCI 452,Software Engineering,2019,Summer,82.25
7113,2282,SWHCI 452,Software Engineering,2019,Summer,32.25
7114,753,SWHCI 452,Software Engineering,2019,Summer,76.75
7115,1834,SWHCI 452,Software Engineering,2019,Summer,51.0
7116,2197,SWHCI 452,Software Engineering,2019,Summer,87.25
7117,397,SWHCI 452,Software Engineering,2019,Summer,21.499999999999996
7118,258,SWHCI 452,Software Engineering,2019,Summer,69.0
7119,433,SWHCI 452,Software Engineering,2019,Summer,65.75
7120,2828,SWHCI 452,Software Engineering,2019,Summer,63.99999999999999
7121,2433,SWHCI 452,Software Engineering,2019,Summer,24.25
7122,1274,SWHCI 452,Software Engineering,2019,Summer,95.5
7123,2361,SWHCI 452,Software Engineering,2019,Summer,112.0
7124,314,SWHCI 452,Software Engineering,2019,Summer,24.0
7125,1372,SWHCI 452,Software Engineering,2019,Summer,32.0
7126,1526,SWHCI 452,Software Engineering,2019,Summer,44.25
7127,309,SWHCI 452,Software Engineering,2019,Summer,85.0
7128,623,SWHCI 452,Software Engineering,2019,Summer,65.5
7129,1412,SWHCI 452,Software Engineering,2019,Summer,19.250000000000004
7130,3010,SWHCI 452,Software Engineering,2019,Summer,43.75
7131,3142,SWHCI 452,Software Engineering,2019,Summer,100.0
7132,2800,SWHCI 452,Software Engineering,2019,Summer,62.0
7133,2228,SWHCI 452,Software Engineering,2019,Summer,48.5
7134,1863,SWHCI 452,Software Engineering,2019,Summer,5.25
7135,2099,SWHCI 452,Software Engineering,2019,Summer,41.00000000000001
7136,105,SWHCI 452,Software Engineering,2019,Summer,54.0
7137,1139,SWHCI 452,Software Engineering,2019,Summer,55.75
7138,2104,SWHCI 452,Software Engineering,2019,Summer,90.0
7139,1304,SWHCI 452,Software Engineering,2019,Summer,34.0
7140,2558,SWHCI 452,Software Engineering,2019,Summer,77.75
7141,448,SWHCI 452,Software Engineering,2019,Summer,74.0
7142,2385,SWHCI 452,Software Engineering,2019,Summer,88.0
7143,1385,SWHCI 452,Software Engineering,2019,Summer,79.5
7144,2525,SWHCI 452,Software Engineering,2019,Summer,18.0
7145,1348,SWHCI 452,Software Engineering,2019,Summer,48.5
7146,1420,SWHCI 452,Software Engineering,2019,Summer,29.25
7147,866,SWHCI 452,Software Engineering,2019,Summer,48.25
7148,2858,SWHCI 452,Software Engineering,2019,Summer,17.75
7149,1999,SWHCI 452,Software Engineering,2019,Summer,0.9999999999999982
7150,44,SWHCI 453,Software Engineering,2019,Fall,89.0
7151,441,SWHCI 453,Software Engineering,2019,Fall,86.0
7152,2217,SWHCI 453,Software Engineering,2019,Fall,77.75
7153,2980,SWHCI 453,Software Engineering,2019,Fall,25.25
7154,2828,SWHCI 453,Software Engineering,2019,Fall,60.99999999999999
7155,894,SWHCI 453,Software Engineering,2019,Fall,85.25
7156,3010,SWHCI 453,Software Engineering,2019,Fall,42.75
7157,2764,SWHCI 453,Software Engineering,2019,Fall,99.25
7158,2149,SWHCI 453,Software Engineering,2019,Fall,64.25
7159,1806,SWHCI 453,Software Engineering,2019,Fall,99.25
7160,375,SWHCI 453,Software Engineering,2019,Fall,89.25
7161,1132,SWHCI 453,Software Engineering,2019,Fall,55.75
7162,1139,SWHCI 453,Software Engineering,2019,Fall,76.75
7163,1346,SWHCI 453,Software Engineering,2019,Fall,100.5
7164,3005,SWHCI 453,Software Engineering,2019,Fall,52.0
7165,1616,SWHCI 453,Software Engineering,2019,Fall,65.0
7166,654,SWHCI 453,Software Engineering,2019,Fall,79.0
7167,2366,SWHCI 453,Software Engineering,2019,Fall,75.0
7168,703,SWHCI 453,Software Engineering,2019,Fall,13.25
7169,1198,SWHCI 453,Software Engineering,2019,Fall,83.5
7170,2936,SWHCI 453,Software Engineering,2019,Fall,58.5
7171,1445,SWHCI 453,Software Engineering,2019,Fall,30.25
7172,898,SWHCI 453,Software Engineering,2019,Fall,64.0
7173,635,SWHCI 453,Software Engineering,2019,Fall,22.25
7174,3036,SWHCI 453,Software Engineering,2019,Fall,79.75
7175,1158,SWHCI 453,Software Engineering,2019,Fall,36.5
7176,868,SWHCI 453,Software Engineering,2019,Fall,34.0
7177,1990,SWHCI 453,Software Engineering,2019,Fall,89.25
7178,1669,SWHCI 453,Software Engineering,2019,Fall,31.249999999999996
7179,1243,SWHCI 453,Software Engineering,2019,Fall,52.25
7180,1426,SWHCI 453,Software Engineering,2019,Fall,106.25
7181,1363,SWHCI 453,Software Engineering,2019,Fall,11.5
7182,93,SWHCI 453,Software Engineering,2019,Fall,4.249999999999998
7183,1773,SWHCI 453,Software Engineering,2019,Fall,35.25
7184,1274,SWHCI 453,Software Engineering,2019,Fall,89.5
7185,954,SWHCI 453,Software Engineering,2019,Fall,25.5
7186,2590,SWHCI 453,Software Engineering,2019,Fall,89.25
7187,2282,SWHCI 453,Software Engineering,2019,Fall,45.25
7188,3054,SWHCI 453,Software Engineering,2019,Fall,90.0
7189,2747,SWHCI 453,Software Engineering,2019,Fall,93.25
7190,1361,SWHCI 453,Software Engineering,2019,Fall,4.75
7191,202,SWHCI 453,Software Engineering,2019,Fall,82.75
7192,60,SWHCI 453,Software Engineering,2019,Fall,86.75
7193,1633,SWHCI 453,Software Engineering,2019,Fall,18.25
7194,2367,SWHCI 453,Software Engineering,2019,Fall,86.5
7195,2941,SWHCI 453,Software Engineering,2019,Fall,78.5
7196,883,SWHCI 453,Software Engineering,2019,Fall,57.75000000000001
7197,831,SWHCI 453,Software Engineering,2019,Fall,38.75
7198,1559,SWHCI 453,Software Engineering,2019,Fall,89.5
7199,1674,SWHCI 453,Software Engineering,2019,Fall,71.5
7200,974,MATH 101,Mathematics,2019,Spring,79.25
7201,2633,MATH 101,Mathematics,2019,Spring,5.0
7202,589,MATH 101,Mathematics,2019,Spring,89.5
7203,421,MATH 101,Mathematics,2019,Spring,32.0
7204,1002,MATH 101,Mathematics,2019,Spring,93.5
7205,772,MATH 101,Mathematics,2019,Spring,82.5
7206,1489,MATH 101,Mathematics,2019,Spring,53.75
7207,1826,MATH 101,Mathematics,2019,Spring,105.25
7208,156,MATH 101,Mathematics,2019,Spring,7.0
7209,1764,MATH 101,Mathematics,2019,Spring,52.75
7210,2751,MATH 101,Mathematics,2019,Spring,15.25
7211,283,MATH 101,Mathematics,2019,Spring,2.0
7212,117,MATH 101,Mathematics,2019,Spring,87.75
7213,2051,MATH 101,Mathematics,2019,Spring,10.25
7214,926,MATH 101,Mathematics,2019,Spring,107.0
7215,2358,MATH 101,Mathematics,2019,Spring,28.0
7216,381,MATH 101,Mathematics,2019,Spring,15.0
7217,1539,MATH 101,Mathematics,2019,Spring,50.5
7218,536,MATH 101,Mathematics,2019,Spring,87.25
7219,769,MATH 101,Mathematics,2019,Spring,58.0
7220,259,MATH 101,Mathematics,2019,Spring,3.0
7221,2743,MATH 101,Mathematics,2019,Spring,53.75
7222,504,MATH 101,Mathematics,2019,Spring,46.75
7223,737,MATH 101,Mathematics,2019,Spring,75.0
7224,1014,MATH 101,Mathematics,2019,Spring,26.5
7225,2821,MATH 101,Mathematics,2019,Spring,104.0
7226,2008,MATH 101,Mathematics,2019,Spring,36.5
7227,2843,MATH 101,Mathematics,2019,Spring,64.25
7228,2797,MATH 101,Mathematics,2019,Spring,3.0
7229,1498,MATH 101,Mathematics,2019,Spring,85.0
7230,3049,MATH 101,Mathematics,2019,Spring,2.25
7231,1820,MATH 101,Mathematics,2019,Spring,36.5
7232,2970,MATH 101,Mathematics,2019,Spring,38.75
7233,1947,MATH 101,Mathematics,2019,Spring,36.5
7234,627,MATH 101,Mathematics,2019,Spring,62.00000000000001
7235,1485,MATH 101,Mathematics,2019,Spring,102.75
7236,1699,MATH 101,Mathematics,2019,Spring,81.0
7237,2139,MATH 101,Mathematics,2019,Spring,85.25
7238,1651,MATH 101,Mathematics,2019,Spring,27.5
7239,1648,MATH 101,Mathematics,2019,Spring,32.0
7240,2836,MATH 101,Mathematics,2019,Spring,64.75
7241,2389,MATH 101,Mathematics,2019,Spring,75.0
7242,782,MATH 101,Mathematics,2019,Spring,89.5
7243,2909,MATH 101,Mathematics,2019,Spring,12.5
7244,1802,MATH 101,Mathematics,2019,Spring,112.0
7245,2397,MATH 101,Mathematics,2019,Spring,25.000000000000004
7246,1267,MATH 101,Mathematics,2019,Spring,44.5
7247,2287,MATH 101,Mathematics,2019,Spring,22.75
7248,1624,MATH 101,Mathematics,2019,Spring,35.75
7249,570,MATH 101,Mathematics,2019,Spring,61.75
7250,1216,MATH 102,Mathematics,2019,Fall,42.75
7251,135,MATH 102,Mathematics,2019,Fall,83.0
7252,3072,MATH 102,Mathematics,2019,Fall,73.5
7253,1252,MATH 102,Mathematics,2019,Fall,11.0
7254,624,MATH 102,Mathematics,2019,Fall,55.0
7255,3112,MATH 102,Mathematics,2019,Fall,16.5
7256,2325,MATH 102,Mathematics,2019,Fall,57.75
7257,2611,MATH 102,Mathematics,2019,Fall,17.75
7258,2431,MATH 102,Mathematics,2019,Fall,89.75
7259,2514,MATH 102,Mathematics,2019,Fall,76.0
7260,765,MATH 102,Mathematics,2019,Fall,57.0
7261,953,MATH 102,Mathematics,2019,Fall,62.25
7262,2599,MATH 102,Mathematics,2019,Fall,19.0
7263,2775,MATH 102,Mathematics,2019,Fall,50.25
7264,67,MATH 102,Mathematics,2019,Fall,44.25
7265,566,MATH 102,Mathematics,2019,Fall,55.0
7266,2363,MATH 102,Mathematics,2019,Fall,10.5
7267,2143,MATH 102,Mathematics,2019,Fall,111.0
7268,301,MATH 102,Mathematics,2019,Fall,37.75
7269,782,MATH 102,Mathematics,2019,Fall,92.5
7270,293,MATH 102,Mathematics,2019,Fall,71.25
7271,855,MATH 102,Mathematics,2019,Fall,41.0
7272,1893,MATH 102,Mathematics,2019,Fall,35.75
7273,2585,MATH 102,Mathematics,2019,Fall,48.25
7274,2187,MATH 102,Mathematics,2019,Fall,35.25
7275,1001,MATH 102,Mathematics,2019,Fall,30.5
7276,2721,MATH 102,Mathematics,2019,Fall,53.49999999999999
7277,1837,MATH 102,Mathematics,2019,Fall,16.75
7278,2070,MATH 102,Mathematics,2019,Fall,95.0
7279,771,MATH 102,Mathematics,2019,Fall,15.0
7280,3081,MATH 102,Mathematics,2019,Fall,32.5
7281,1698,MATH 102,Mathematics,2019,Fall,38.75
7282,1391,MATH 102,Mathematics,2019,Fall,44.75
7283,733,MATH 102,Mathematics,2019,Fall,31.0
7284,219,MATH 102,Mathematics,2019,Fall,87.25
7285,3062,MATH 102,Mathematics,2019,Fall,86.0
7286,2758,MATH 102,Mathematics,2019,Fall,92.75
7287,955,MATH 102,Mathematics,2019,Fall,21.75
7288,2118,MATH 102,Mathematics,2019,Fall,38.25
7289,2134,MATH 102,Mathematics,2019,Fall,8.0
7290,1592,MATH 102,Mathematics,2019,Fall,65.5
7291,2389,MATH 102,Mathematics,2019,Fall,59.0
7292,2562,MATH 102,Mathematics,2019,Fall,44.25
7293,2589,MATH 102,Mathematics,2019,Fall,10.0
7294,3145,MATH 102,Mathematics,2019,Fall,83.25
7295,569,MATH 102,Mathematics,2019,Fall,13.0
7296,2113,MATH 102,Mathematics,2019,Fall,26.25
7297,471,MATH 102,Mathematics,2019,Fall,30.25
7298,1928,MATH 102,Mathematics,2019,Fall,22.75
7299,1489,MATH 102,Mathematics,2019,Fall,28.75
7300,2039,MATH 103,Mathematics,2019,Summer,34.0
7301,2401,MATH 103,Mathematics,2019,Summer,91.0
7302,927,MATH 103,Mathematics,2019,Summer,75.75
7303,710,MATH 103,Mathematics,2019,Summer,73.75
7304,1246,MATH 103,Mathematics,2019,Summer,87.75
7305,2439,MATH 103,Mathematics,2019,Summer,80.0
7306,1247,MATH 103,Mathematics,2019,Summer,17.0
7307,3061,MATH 103,Mathematics,2019,Summer,95.0
7308,3032,MATH 103,Mathematics,2019,Summer,45.5
7309,1455,MATH 103,Mathematics,2019,Summer,62.25
7310,3112,MATH 103,Mathematics,2019,Summer,3.5
7311,796,MATH 103,Mathematics,2019,Summer,79.25
7312,939,MATH 103,Mathematics,2019,Summer,68.0
7313,2926,MATH 103,Mathematics,2019,Summer,33.0
7314,569,MATH 103,Mathematics,2019,Summer,20.0
7315,3128,MATH 103,Mathematics,2019,Summer,8.75
7316,643,MATH 103,Mathematics,2019,Summer,18.75
7317,265,MATH 103,Mathematics,2019,Summer,77.25
7318,2846,MATH 103,Mathematics,2019,Summer,64.25
7319,86,MATH 103,Mathematics,2019,Summer,86.0
7320,2284,MATH 103,Mathematics,2019,Summer,36.5
7321,3157,MATH 103,Mathematics,2019,Summer,16.25
7322,2404,MATH 103,Mathematics,2019,Summer,50.25
7323,1549,MATH 103,Mathematics,2019,Summer,51.75
7324,669,MATH 103,Mathematics,2019,Summer,74.25
7325,1519,MATH 103,Mathematics,2019,Summer,20.75
7326,3093,MATH 103,Mathematics,2019,Summer,84.75
7327,750,MATH 103,Mathematics,2019,Summer,80.75
7328,3045,MATH 103,Mathematics,2019,Summer,95.0
7329,301,MATH 103,Mathematics,2019,Summer,24.75
7330,163,MATH 103,Mathematics,2019,Summer,86.25
7331,595,MATH 103,Mathematics,2019,Summer,28.499999999999996
7332,684,MATH 103,Mathematics,2019,Summer,32.75
7333,1624,MATH 103,Mathematics,2019,Summer,25.75
7334,2472,MATH 103,Mathematics,2019,Summer,68.75
7335,2289,MATH 103,Mathematics,2019,Summer,42.0
7336,2912,MATH 103,Mathematics,2019,Summer,16.5
7337,1804,MATH 103,Mathematics,2019,Summer,51.99999999999999
7338,1272,MATH 103,Mathematics,2019,Summer,70.25
7339,2750,MATH 103,Mathematics,2019,Summer,29.75
7340,2095,MATH 103,Mathematics,2019,Summer,20.5
7341,415,MATH 103,Mathematics,2019,Summer,17.75
7342,2391,MATH 103,Mathematics,2019,Summer,5.75
7343,421,MATH 103,Mathematics,2019,Summer,52.0
7344,1407,MATH 103,Mathematics,2019,Summer,35.5
7345,510,MATH 103,Mathematics,2019,Summer,46.75
7346,3130,MATH 103,Mathematics,2019,Summer,56.75
7347,728,MATH 103,Mathematics,2019,Summer,42.0
7348,1781,MATH 103,Mathematics,2019,Summer,31.0
7349,1087,MATH 103,Mathematics,2019,Summer,84.25
7350,1940,MATH 104,Mathematics,2019,Fall,103.0
7351,476,MATH 104,Mathematics,2019,Fall,62.5
7352,1061,MATH 104,Mathematics,2019,Fall,66.75
7353,2957,MATH 104,Mathematics,2019,Fall,8.5
7354,114,MATH 104,Mathematics,2019,Fall,59.25
7355,985,MATH 104,Mathematics,2019,Fall,63.00000000000001
7356,689,MATH 104,Mathematics,2019,Fall,69.75
7357,2284,MATH 104,Mathematics,2019,Fall,40.5
7358,200,MATH 104,Mathematics,2019,Fall,94.5
7359,510,MATH 104,Mathematics,2019,Fall,41.75
7360,1451,MATH 104,Mathematics,2019,Fall,88.0
7361,1549,MATH 104,Mathematics,2019,Fall,48.75
7362,3081,MATH 104,Mathematics,2019,Fall,21.5
7363,1259,MATH 104,Mathematics,2019,Fall,92.0
7364,2542,MATH 104,Mathematics,2019,Fall,74.75
7365,1005,MATH 104,Mathematics,2019,Fall,9.0
7366,2401,MATH 104,Mathematics,2019,Fall,110.0
7367,454,MATH 104,Mathematics,2019,Fall,104.0
7368,806,MATH 104,Mathematics,2019,Fall,28.75
7369,2106,MATH 104,Mathematics,2019,Fall,3.75
7370,265,MATH 104,Mathematics,2019,Fall,75.25
7371,1733,MATH 104,Mathematics,2019,Fall,57.75
7372,1159,MATH 104,Mathematics,2019,Fall,63.0
7373,127,MATH 104,Mathematics,2019,Fall,41.5
7374,2532,MATH 104,Mathematics,2019,Fall,44.75
7375,2847,MATH 104,Mathematics,2019,Fall,0.75
7376,303,MATH 104,Mathematics,2019,Fall,30.5
7377,1458,MATH 104,Mathematics,2019,Fall,37.0
7378,720,MATH 104,Mathematics,2019,Fall,47.5
7379,2084,MATH 104,Mathematics,2019,Fall,83.0
7380,2559,MATH 104,Mathematics,2019,Fall,52.74999999999999
7381,962,MATH 104,Mathematics,2019,Fall,69.5
7382,1277,MATH 104,Mathematics,2019,Fall,18.75
7383,2797,MATH 104,Mathematics,2019,Fall,0.0
7384,1185,MATH 104,Mathematics,2019,Fall,20.5
7385,1169,MATH 104,Mathematics,2019,Fall,28.750000000000004
7386,1195,MATH 104,Mathematics,2019,Fall,43.49999999999999
7387,3008,MATH 104,Mathematics,2019,Fall,50.75
7388,320,MATH 104,Mathematics,2019,Fall,37.75
7389,2680,MATH 104,Mathematics,2019,Fall,50.5
7390,1191,MATH 104,Mathematics,2019,Fall,36.75
7391,3009,MATH 104,Mathematics,2019,Fall,82.5
7392,2624,MATH 104,Mathematics,2019,Fall,7.25
7393,959,MATH 104,Mathematics,2019,Fall,8.25
7394,2809,MATH 104,Mathematics,2019,Fall,43.5
7395,203,MATH 104,Mathematics,2019,Fall,69.25
7396,381,MATH 104,Mathematics,2019,Fall,13.0
7397,1805,MATH 104,Mathematics,2019,Fall,54.25
7398,2505,MATH 104,Mathematics,2019,Fall,97.5
7399,1201,MATH 104,Mathematics,2019,Fall,65.5
7400,1008,MATH 105,Mathematics,2019,Summer,6.25
7401,3125,MATH 105,Mathematics,2019,Summer,29.999999999999996
7402,419,MATH 105,Mathematics,2019,Summer,84.0
7403,720,MATH 105,Mathematics,2019,Summer,53.5
7404,772,MATH 105,Mathematics,2019,Summer,70.5
7405,812,MATH 105,Mathematics,2019,Summer,10.0
7406,1425,MATH 105,Mathematics,2019,Summer,104.0
7407,1099,MATH 105,Mathematics,2019,Summer,46.5
7408,2829,MATH 105,Mathematics,2019,Summer,103.5
7409,1106,MATH 105,Mathematics,2019,Summer,74.0
7410,1668,MATH 105,Mathematics,2019,Summer,74.0
7411,2528,MATH 105,Mathematics,2019,Summer,28.25
7412,358,MATH 105,Mathematics,2019,Summer,74.75
7413,1403,MATH 105,Mathematics,2019,Summer,31.0
7414,1950,MATH 105,Mathematics,2019,Summer,21.499999999999996
7415,2806,MATH 105,Mathematics,2019,Summer,17.25
7416,1006,MATH 105,Mathematics,2019,Summer,56.25
7417,825,MATH 105,Mathematics,2019,Summer,44.5
7418,2839,MATH 105,Mathematics,2019,Summer,76.0
7419,242,MATH 105,Mathematics,2019,Summer,12.75
7420,2200,MATH 105,Mathematics,2019,Summer,54.25
7421,710,MATH 105,Mathematics,2019,Summer,70.75
7422,3176,MATH 105,Mathematics,2019,Summer,88.0
7423,2895,MATH 105,Mathematics,2019,Summer,107.0
7424,2902,MATH 105,Mathematics,2019,Summer,55.5
7425,1451,MATH 105,Mathematics,2019,Summer,96.0
7426,2012,MATH 105,Mathematics,2019,Summer,1.5000000000000004
7427,2348,MATH 105,Mathematics,2019,Summer,44.25
7428,1679,MATH 105,Mathematics,2019,Summer,15.75
7429,1831,MATH 105,Mathematics,2019,Summer,70.0
7430,161,MATH 105,Mathematics,2019,Summer,66.0
7431,2523,MATH 105,Mathematics,2019,Summer,39.25
7432,352,MATH 105,Mathematics,2019,Summer,25.0
7433,1545,MATH 105,Mathematics,2019,Summer,54.75
7434,1295,MATH 105,Mathematics,2019,Summer,37.75
7435,2633,MATH 105,Mathematics,2019,Summer,15.0
7436,64,MATH 105,Mathematics,2019,Summer,36.24999999999999
7437,2714,MATH 105,Mathematics,2019,Summer,19.25
7438,1155,MATH 105,Mathematics,2019,Summer,30.75
7439,1197,MATH 105,Mathematics,2019,Summer,9.000000000000002
7440,301,MATH 105,Mathematics,2019,Summer,42.75
7441,733,MATH 105,Mathematics,2019,Summer,15.0
7442,212,MATH 105,Mathematics,2019,Summer,67.5
7443,1246,MATH 105,Mathematics,2019,Summer,61.75
7444,1300,MATH 105,Mathematics,2019,Summer,87.25
7445,2093,MATH 105,Mathematics,2019,Summer,73.0
7446,1002,MATH 105,Mathematics,2019,Summer,79.5
7447,580,MATH 105,Mathematics,2019,Summer,44.50000000000001
7448,172,MATH 105,Mathematics,2019,Summer,44.25
7449,2797,MATH 105,Mathematics,2019,Summer,2.0
7450,1437,MATH 106,Mathematics,2019,Spring,32.5
7451,2587,MATH 106,Mathematics,2019,Spring,80.0
7452,553,MATH 106,Mathematics,2019,Spring,62.0
7453,1925,MATH 106,Mathematics,2019,Spring,24.5
7454,1119,MATH 106,Mathematics,2019,Spring,72.5
7455,3144,MATH 106,Mathematics,2019,Spring,92.0
7456,1894,MATH 106,Mathematics,2019,Spring,22.75
7457,3068,MATH 106,Mathematics,2019,Spring,55.0
7458,1493,MATH 106,Mathematics,2019,Spring,54.5
7459,966,MATH 106,Mathematics,2019,Spring,62.5
7460,2628,MATH 106,Mathematics,2019,Spring,67.25
7461,2608,MATH 106,Mathematics,2019,Spring,13.0
7462,611,MATH 106,Mathematics,2019,Spring,50.5
7463,1325,MATH 106,Mathematics,2019,Spring,102.0
7464,2114,MATH 106,Mathematics,2019,Spring,31.0
7465,1344,MATH 106,Mathematics,2019,Spring,27.499999999999996
7466,1185,MATH 106,Mathematics,2019,Spring,31.5
7467,735,MATH 106,Mathematics,2019,Spring,115.0
7468,2009,MATH 106,Mathematics,2019,Spring,31.0
7469,2323,MATH 106,Mathematics,2019,Spring,67.75
7470,2625,MATH 106,Mathematics,2019,Spring,41.5
7471,436,MATH 106,Mathematics,2019,Spring,39.25
7472,2722,MATH 106,Mathematics,2019,Spring,47.74999999999999
7473,1562,MATH 106,Mathematics,2019,Spring,64.75
7474,592,MATH 106,Mathematics,2019,Spring,14.0
7475,519,MATH 106,Mathematics,2019,Spring,15.0
7476,818,MATH 106,Mathematics,2019,Spring,20.0
7477,1210,MATH 106,Mathematics,2019,Spring,45.75
7478,2233,MATH 106,Mathematics,2019,Spring,10.25
7479,1742,MATH 106,Mathematics,2019,Spring,64.5
7480,1102,MATH 106,Mathematics,2019,Spring,52.5
7481,2012,MATH 106,Mathematics,2019,Spring,3.4999999999999996
7482,382,MATH 106,Mathematics,2019,Spring,68.75
7483,2534,MATH 106,Mathematics,2019,Spring,78.5
7484,2116,MATH 106,Mathematics,2019,Spring,51.75
7485,1259,MATH 106,Mathematics,2019,Spring,114.0
7486,1733,MATH 106,Mathematics,2019,Spring,47.75
7487,184,MATH 106,Mathematics,2019,Spring,64.25
7488,535,MATH 106,Mathematics,2019,Spring,84.0
7489,1961,MATH 106,Mathematics,2019,Spring,48.0
7490,794,MATH 106,Mathematics,2019,Spring,102.0
7491,349,MATH 106,Mathematics,2019,Spring,51.0
7492,2290,MATH 106,Mathematics,2019,Spring,44.5
7493,1423,MATH 106,Mathematics,2019,Spring,16.0
7494,2814,MATH 106,Mathematics,2019,Spring,9.25
7495,1332,MATH 106,Mathematics,2019,Spring,40.25
7496,157,MATH 106,Mathematics,2019,Spring,42.49999999999999
7497,114,MATH 106,Mathematics,2019,Spring,68.25
7498,2666,MATH 106,Mathematics,2019,Spring,15.5
7499,145,MATH 106,Mathematics,2019,Spring,17.0
7500,171,MATH 107,Mathematics,2019,Fall,27.25
7501,2328,MATH 107,Mathematics,2019,Fall,90.0
7502,1725,MATH 107,Mathematics,2019,Fall,42.75
7503,1493,MATH 107,Mathematics,2019,Fall,54.5
7504,2477,MATH 107,Mathematics,2019,Fall,66.25
7505,1651,MATH 107,Mathematics,2019,Fall,20.5
7506,556,MATH 107,Mathematics,2019,Fall,6.0
7507,382,MATH 107,Mathematics,2019,Fall,77.75
7508,765,MATH 107,Mathematics,2019,Fall,54.0
7509,2126,MATH 107,Mathematics,2019,Fall,60.5
7510,1182,MATH 107,Mathematics,2019,Fall,65.25
7511,1738,MATH 107,Mathematics,2019,Fall,67.5
7512,1547,MATH 107,Mathematics,2019,Fall,76.25
7513,177,MATH 107,Mathematics,2019,Fall,91.5
7514,1076,MATH 107,Mathematics,2019,Fall,67.75
7515,1301,MATH 107,Mathematics,2019,Fall,65.5
7516,2514,MATH 107,Mathematics,2019,Fall,62.0
7517,531,MATH 107,Mathematics,2019,Fall,95.0
